distance_nm,wind_speed_kts,wind_direction_deg,aircraft_heading_deg,altitude_ft,headwind_kts,crosswind_kts,ground_speed_kts,fuel_kg,time_min,co2_kg
105.54,70.04,158.88,353.37,29000,-67.8,17.5,527.8,490.9,12.0,1551.3
155.15,83.18,336.22,282.39,41000,49.1,67.1,410.9,980.5,22.7,3098.4
2299.15,102.18,275.05,206.35,33000,37.1,95.2,422.9,13875.1,326.2,43845.4
1349.27,91.62,36.61,346.85,31000,59.2,69.9,400.8,8631.5,202.0,27275.4
136.2,21.89,226.29,87.22,29000,-16.5,14.3,476.5,713.7,17.1,2255.1
228.26,61.81,71.77,147.58,37000,15.1,59.9,444.9,1308.0,30.8,4133.2
80.67,23.75,66.98,79.69,41000,23.2,5.2,436.8,475.6,11.1,1502.8
495.96,84.94,52.62,261.91,37000,-74.1,41.6,534.1,2298.6,55.7,7263.7
128.51,66.17,148.14,260.28,31000,-24.9,61.3,484.9,661.2,15.9,2089.4
144.52,53.35,81.36,72.0,35000,52.6,8.7,407.4,912.5,21.3,2883.4
1185.8,8.27,352.11,343.48,41000,8.2,1.2,451.8,6725.6,157.5,21252.8
81.68,34.89,248.57,316.77,37000,13.0,32.4,447.0,465.4,11.0,1470.8
445.87,34.01,273.74,271.25,33000,34.0,1.5,426.0,2668.2,62.8,8431.6
800.78,83.51,104.29,46.91,29000,45.0,70.3,415.0,4915.6,115.8,15533.2
710.9,112.18,337.52,316.46,39000,104.7,40.3,355.3,5267.1,120.0,16644.0
2084.13,5.67,307.84,301.49,35000,5.6,0.6,454.4,11619.4,275.2,36717.3
1153.94,36.5,154.65,302.75,29000,-31.0,19.3,491.0,5840.6,141.0,18456.4
2425.36,58.3,357.41,288.62,35000,21.1,54.4,438.9,14068.8,331.6,44457.6
935.31,106.83,3.48,238.5,39000,-61.2,87.5,521.2,4476.7,107.7,14146.3
130.09,1.62,282.81,125.53,31000,-1.5,0.6,461.5,708.7,16.9,2239.6
507.5,112.0,306.96,330.4,35000,102.8,44.6,357.2,3712.4,85.2,11731.2
2101.38,114.09,246.16,4.24,39000,-53.7,100.7,513.7,10231.0,245.4,32330.0
304.89,86.04,196.14,53.06,33000,-68.8,51.7,528.8,1421.3,34.6,4491.2
407.33,25.38,3.47,24.56,39000,23.7,9.1,436.3,2394.9,56.0,7567.8
133.9,143.52,203.42,213.47,31000,141.3,25.0,318.7,1105.7,25.2,3493.9
811.97,42.17,169.66,267.84,33000,-6.0,41.7,466.0,4384.9,104.5,13856.3
283.38,120.39,241.89,262.33,37000,112.8,42.1,347.2,2146.5,49.0,6783.0
163.78,111.47,218.94,101.13,31000,-52.0,98.6,512.0,791.0,19.2,2499.6
356.92,145.05,242.45,267.66,37000,131.2,61.8,328.8,2871.7,65.1,9074.5
107.89,102.26,202.27,333.25,35000,-67.1,77.2,527.1,506.3,12.3,1599.9
2123.69,56.63,235.06,261.21,37000,50.8,25.0,409.2,13383.9,311.4,42293.1
207.34,24.63,47.26,359.91,35000,16.7,18.1,443.3,1189.1,28.1,3757.4
1432.02,64.62,264.62,355.13,41000,-0.6,64.6,460.6,7945.0,186.6,25106.3
1327.66,46.14,202.85,11.89,35000,-45.3,8.8,505.3,6545.5,157.6,20683.9
158.0,30.71,178.12,318.19,37000,-23.5,19.7,483.5,822.4,19.6,2598.9
181.02,122.33,102.27,301.0,35000,-115.8,39.3,575.8,764.8,18.9,2416.8
104.42,110.23,40.67,113.02,41000,33.4,105.0,426.6,632.4,14.7,1998.5
1591.48,141.61,80.29,288.0,29000,-125.4,65.8,585.4,6546.3,163.1,20686.5
882.79,117.3,239.63,181.35,39000,61.7,99.8,398.3,5755.2,133.0,18186.5
424.77,87.55,305.89,134.81,39000,-86.5,13.6,546.5,1922.9,46.6,6076.3
174.78,81.89,311.91,188.65,41000,-44.9,68.5,504.9,871.8,20.8,2754.8
1388.02,53.5,207.38,17.41,29000,-52.7,9.3,512.7,6680.0,162.4,21108.7
1014.46,68.92,281.91,241.01,31000,52.1,45.1,407.9,6362.5,149.2,20105.4
238.25,142.61,270.23,244.69,41000,128.7,61.5,331.3,1914.9,43.1,6051.1
845.4,39.55,16.55,15.87,37000,39.5,0.5,420.5,5166.1,120.6,16324.8
133.06,2.58,32.74,268.26,29000,-1.5,2.1,461.5,723.5,17.3,2286.4
98.86,17.68,156.98,246.72,41000,0.1,17.7,459.9,549.4,12.9,1736.0
290.58,7.5,342.31,37.53,29000,4.3,6.2,455.7,1603.0,38.3,5065.4
794.51,143.6,127.64,102.48,39000,130.0,61.1,330.0,6388.2,144.4,20186.8
93.72,64.88,75.99,251.68,37000,-64.7,4.9,524.7,443.5,10.7,1401.5
1187.73,145.54,216.34,181.75,35000,119.8,82.6,340.2,9173.1,209.5,28986.9
401.21,40.66,4.86,124.01,29000,-19.8,35.5,479.8,2085.7,50.2,6590.7
264.49,99.91,13.51,216.11,37000,-92.2,38.4,552.2,1178.3,28.7,3723.5
121.38,96.83,14.1,263.71,37000,-33.7,90.8,493.7,616.8,14.8,1949.0
159.79,24.23,68.31,84.61,35000,23.3,6.8,436.7,932.1,22.0,2945.5
128.08,144.19,164.55,142.49,41000,133.6,54.2,326.4,1046.7,23.5,3307.5
377.7,123.15,35.26,100.95,33000,50.7,112.2,409.3,2365.3,55.4,7474.2
406.37,44.82,301.09,239.73,41000,21.5,39.3,438.5,2385.0,55.6,7536.5
199.57,143.23,160.57,329.51,39000,-140.6,27.5,600.6,807.2,19.9,2550.6
145.33,48.16,355.16,221.14,35000,-33.5,34.6,493.5,736.6,17.7,2327.6
396.29,14.98,243.52,107.4,41000,-10.8,10.4,470.8,2143.8,50.5,6774.3
121.83,100.58,108.31,34.12,35000,27.4,96.8,432.6,718.5,16.9,2270.4
971.17,84.53,287.39,339.31,35000,52.1,66.5,407.9,6123.0,142.9,19348.8
182.23,53.37,302.72,15.68,31000,15.6,51.0,444.4,1036.9,24.6,3276.5
320.22,40.67,3.48,272.92,41000,-0.4,40.7,460.4,1777.4,41.7,5616.6
365.2,91.07,192.62,83.41,37000,-30.0,86.0,490.0,1872.1,44.7,5916.0
1105.9,51.56,44.13,159.9,29000,-22.4,46.4,482.4,5713.0,137.5,18052.9
89.88,136.83,353.57,351.77,41000,136.8,4.3,323.2,742.4,16.7,2346.0
128.89,61.0,358.03,161.52,35000,-58.5,17.3,518.5,616.6,14.9,1948.4
131.29,71.82,327.37,92.88,41000,-41.7,58.5,501.7,659.7,15.7,2084.6
224.33,134.99,64.06,234.36,37000,-133.1,22.7,593.1,917.9,22.7,2900.4
218.66,115.12,309.01,320.44,41000,112.8,22.8,347.2,1669.0,37.8,5274.0
163.34,104.06,190.7,347.35,33000,-95.5,41.2,555.5,718.3,17.6,2269.8
91.52,67.84,199.16,242.16,29000,49.6,46.3,410.4,569.0,13.4,1797.9
1224.4,103.57,25.14,180.25,39000,-93.9,43.6,553.9,5454.3,132.6,17235.7
139.84,13.43,109.17,284.03,31000,-13.4,1.2,473.4,739.9,17.7,2338.0
1363.94,17.47,223.29,289.76,35000,7.0,16.0,453.0,7630.1,180.6,24111.1
397.54,51.7,26.62,238.31,35000,-44.0,27.2,504.0,1965.9,47.3,6212.1
295.87,71.94,254.5,184.8,37000,25.0,67.5,435.0,1739.2,40.8,5495.8
990.86,54.22,160.24,100.47,37000,27.3,46.8,432.7,5860.4,137.4,18519.0
807.31,96.95,187.54,66.11,37000,-50.6,82.7,510.6,3944.8,94.9,12465.7
123.33,129.77,83.28,119.24,35000,105.1,76.2,354.9,908.7,20.8,2871.4
1531.96,32.15,168.15,230.77,35000,14.8,28.6,445.2,8742.6,206.5,27626.7
927.09,14.61,36.64,63.76,33000,13.0,6.7,447.0,5251.9,124.4,16596.1
1881.63,145.54,280.36,21.52,31000,-28.2,142.8,488.2,9606.8,231.3,30357.5
127.83,93.82,199.3,184.23,39000,90.6,24.4,369.4,906.9,20.8,2866.0
2173.65,64.4,147.64,43.86,37000,-15.3,62.5,475.3,11541.4,274.4,36470.8
2351.11,12.07,77.62,41.05,29000,9.7,7.2,450.3,13149.0,313.3,41550.7
770.61,28.17,61.55,143.44,39000,4.0,27.9,456.0,4307.3,101.4,13611.1
1064.96,148.61,148.69,298.41,31000,-128.3,74.9,588.3,4362.8,108.6,13786.5
1483.24,36.48,141.25,82.54,37000,18.9,31.2,441.1,8583.0,201.8,27122.2
1445.45,20.67,202.26,251.32,41000,13.5,15.6,446.5,8311.2,194.3,26263.4
656.3,45.81,57.89,348.92,31000,16.4,42.8,443.6,3742.0,88.8,11824.6
276.78,121.68,209.39,10.45,29000,-115.1,39.5,575.1,1162.9,28.9,3674.8
2228.36,103.38,3.45,7.78,39000,103.1,7.8,356.9,16428.0,374.6,51912.5
164.33,17.7,237.12,327.1,39000,0.0,17.7,460.0,909.4,21.4,2873.7
948.34,124.24,22.17,101.0,31000,24.1,121.9,435.9,5515.3,130.5,17428.3
447.0,124.55,230.8,96.82,35000,-86.5,89.6,546.5,2009.9,49.1,6351.2
2335.9,94.77,303.85,80.79,41000,-69.2,64.7,529.2,11025.8,264.8,34841.6
986.14,59.03,116.61,74.55,37000,43.8,39.5,416.2,6096.4,142.2,19264.6
771.83,16.64,319.0,106.15,29000,-14.0,9.0,474.0,4069.5,97.7,12859.6
105.67,55.64,291.36,270.16,29000,51.9,20.1,408.1,661.0,15.5,2088.8
1813.65,12.22,187.62,255.28,33000,4.6,11.3,455.4,10058.3,239.0,31784.1
155.73,35.55,187.94,114.13,41000,9.9,34.1,450.1,887.2,20.8,2803.5
216.6,42.08,353.64,198.87,39000,-38.1,17.9,498.1,1093.3,26.1,3454.9
189.32,101.66,107.67,61.11,37000,69.9,73.8,390.1,1259.0,29.1,3978.6
927.89,36.89,226.98,219.88,41000,36.6,4.6,423.4,5668.0,131.5,17911.0
372.71,98.04,65.71,293.0,41000,-66.5,72.0,526.5,1770.0,42.5,5593.4
729.42,59.61,276.67,99.57,39000,-59.5,3.0,519.5,3504.7,84.2,11075.0
469.75,112.5,154.13,27.07,33000,-67.8,89.8,527.8,2194.7,53.4,6935.1
2064.7,63.01,255.44,193.74,41000,29.9,55.5,430.1,12387.9,288.0,39145.9
163.59,15.81,60.18,151.55,29000,-0.4,15.8,460.4,892.0,21.3,2818.6
362.98,47.53,36.71,112.78,29000,11.4,46.1,448.6,2039.1,48.6,6443.6
933.03,50.99,106.35,5.5,29000,-9.6,50.1,469.6,4972.4,119.2,15712.7
126.43,64.23,183.26,332.13,37000,-55.0,33.2,515.0,611.6,14.7,1932.6
280.41,127.5,228.78,95.32,39000,-87.7,92.5,547.7,1266.0,30.7,4000.7
650.63,119.57,308.81,92.0,35000,-95.7,71.6,555.7,2867.9,70.2,9062.7
2440.63,50.03,297.88,103.85,35000,-48.5,12.1,508.5,11943.1,288.0,37740.1
80.2,18.39,253.27,316.43,35000,8.3,16.4,451.7,450.2,10.7,1422.6
170.3,43.76,222.85,232.45,31000,43.1,7.3,416.9,1042.2,24.5,3293.3
617.63,114.46,32.72,36.36,31000,114.2,7.3,345.8,4660.7,107.2,14727.8
197.52,72.58,230.14,111.59,37000,-34.7,63.8,494.7,1001.3,24.0,3164.2
1291.07,113.3,141.04,20.92,31000,-56.9,98.0,516.9,6167.2,149.9,19488.2
2366.52,63.95,77.49,28.13,41000,41.7,48.5,418.3,14654.1,339.4,46307.0
602.87,75.96,277.37,33.99,37000,-34.0,67.9,494.0,3061.0,73.2,9672.8
161.0,43.95,21.74,10.49,33000,43.1,8.6,416.9,987.5,23.2,3120.4
707.38,48.39,300.98,35.85,39000,-4.1,48.2,464.1,3874.8,91.5,12244.5
355.76,87.58,256.6,108.23,35000,-74.6,45.9,534.6,1641.8,39.9,5188.1
2277.82,39.56,346.74,242.43,33000,-9.8,38.3,469.8,12187.4,290.9,38512.0
160.92,125.02,270.71,336.45,29000,51.4,114.0,408.6,1005.2,23.6,3176.3
148.31,106.36,140.29,141.39,29000,106.3,2.0,353.7,1089.3,25.2,3442.2
579.9,25.7,254.46,212.19,35000,19.0,17.3,441.0,3345.7,78.9,10572.4
150.7,67.11,200.91,168.49,31000,56.7,36.0,403.3,957.2,22.4,3024.8
1042.83,97.32,127.0,256.79,35000,-62.3,74.8,522.3,4946.2,119.8,15629.9
1552.73,130.35,303.45,16.91,41000,37.1,125.0,422.9,9497.6,220.3,30012.5
212.86,20.01,192.89,322.44,33000,-12.7,15.4,472.7,1130.6,27.0,3572.8
234.7,0.06,336.25,317.18,41000,0.1,0.0,459.9,1304.2,30.6,4121.3
2125.68,118.25,246.3,5.73,39000,-58.1,103.0,518.1,10246.6,246.2,32379.1
958.64,130.79,136.74,43.17,29000,-8.1,130.5,468.1,5127.3,122.9,16202.2
123.48,88.06,224.42,258.24,39000,73.2,49.0,386.8,832.0,19.2,2629.0
172.6,30.76,40.14,224.96,29000,-30.7,2.6,490.7,874.3,21.1,2762.8
239.16,71.43,351.77,210.93,41000,-55.4,45.1,515.4,1164.6,27.8,3680.1
161.31,8.25,232.57,264.34,37000,7.0,4.3,453.0,905.3,21.4,2860.8
112.79,76.12,35.54,151.21,35000,-33.0,68.6,493.0,572.3,13.7,1808.3
186.06,144.84,352.2,240.62,29000,-53.3,134.7,513.3,894.3,21.8,2825.9
2401.63,120.3,92.54,255.91,37000,-115.3,34.4,575.3,10191.8,250.5,32206.0
370.58,31.22,96.49,26.53,39000,10.7,29.3,449.3,2107.0,49.5,6658.0
1380.14,103.6,292.59,256.46,29000,83.7,61.1,376.3,9458.3,220.0,29888.1
121.33,43.64,322.36,204.85,33000,-20.2,38.7,480.2,633.0,15.2,2000.2
98.08,135.81,242.81,97.73,35000,-111.4,77.7,571.4,418.3,10.3,1321.7
795.76,107.54,250.9,80.13,39000,-106.2,17.2,566.2,3454.2,84.3,10915.3
152.3,69.14,186.12,41.43,37000,-56.4,40.0,516.4,734.3,17.7,2320.4
1511.85,148.89,352.89,55.19,35000,69.2,131.8,390.8,10003.6,232.1,31611.3
559.33,141.57,125.09,350.73,39000,-99.0,101.2,559.0,2465.0,60.0,7789.4
2445.47,127.28,267.83,318.39,39000,80.9,98.3,379.1,16852.4,387.0,53253.7
101.82,30.36,31.1,323.39,31000,11.5,28.1,448.5,573.2,13.6,1811.4
139.95,38.17,144.66,168.83,33000,34.8,15.6,425.2,839.4,19.8,2652.6
113.63,39.62,36.9,2.43,31000,32.7,22.4,427.3,676.0,16.0,2136.1
103.21,40.57,178.33,18.5,37000,-38.1,14.0,498.1,519.1,12.4,1640.3
1882.58,80.27,55.91,198.02,39000,-63.3,49.3,523.3,8968.1,215.8,28339.2
114.47,71.44,228.0,280.75,39000,43.2,56.9,416.8,709.1,16.5,2240.7
115.73,37.37,287.82,204.68,29000,4.5,37.1,455.5,638.7,15.2,2018.4
143.95,104.91,326.65,127.33,29000,-99.0,34.7,559.0,625.6,15.5,1977.0
1465.46,116.98,135.01,190.68,31000,66.0,96.6,394.0,9557.0,223.2,30200.0
252.93,119.81,333.47,287.57,35000,83.4,86.0,376.6,1744.3,40.3,5511.9
1579.18,92.82,90.71,97.18,31000,92.2,10.5,367.8,11126.2,257.6,35158.7
688.45,129.71,187.87,230.08,33000,96.1,87.1,363.9,4919.5,113.5,15545.6
124.71,2.19,29.65,17.24,29000,2.1,0.5,457.9,684.3,16.3,2162.4
522.13,146.21,153.67,245.87,31000,-5.6,146.1,465.6,2815.7,67.3,8897.7
90.5,4.8,92.99,29.65,31000,2.2,4.3,457.8,497.6,11.9,1572.4
98.28,19.13,191.9,31.11,37000,-18.1,6.3,478.1,518.4,12.3,1638.1
1802.29,118.41,126.65,133.84,35000,117.5,14.8,342.5,13814.6,315.7,43654.1
162.06,105.73,227.27,194.79,35000,89.2,56.8,370.8,1137.2,26.2,3593.6
134.25,138.81,286.35,148.29,37000,-103.3,92.8,563.3,584.2,14.3,1846.2
103.23,15.34,241.78,285.4,29000,11.1,10.6,448.9,579.4,13.8,1830.9
203.21,52.07,20.69,185.26,29000,-50.2,13.9,510.2,983.6,23.9,3108.1
119.49,20.92,49.49,4.74,35000,14.9,14.7,445.1,682.1,16.1,2155.3
1276.33,136.78,276.63,36.09,33000,-67.3,119.1,527.3,5969.6,145.2,18863.9
1283.14,80.55,39.12,36.23,33000,80.4,4.1,379.6,8748.1,202.8,27643.9
102.95,38.43,91.32,321.87,37000,-24.4,29.7,484.4,534.8,12.8,1690.0
577.2,66.48,272.32,350.45,29000,13.7,65.1,446.3,3261.2,77.6,10305.4
202.42,95.79,224.74,261.28,37000,77.0,57.0,383.0,1374.1,31.7,4342.2
95.91,5.21,187.5,109.84,41000,1.1,5.1,458.9,534.3,12.5,1688.5
325.28,4.78,12.61,294.14,33000,1.0,4.7,459.0,1787.3,42.5,5647.9
347.85,29.02,111.37,31.51,39000,5.1,28.6,454.9,1949.9,45.9,6161.6
113.78,71.97,163.1,349.91,37000,-71.5,8.5,531.5,530.4,12.8,1676.0
118.8,79.12,8.95,297.65,41000,25.4,74.9,434.6,704.3,16.4,2225.7
1198.39,51.89,280.24,350.14,39000,17.8,48.7,442.2,6939.6,162.6,21929.1
301.52,105.51,143.83,72.37,31000,33.6,100.0,426.4,1798.1,42.4,5681.9
308.06,134.54,21.05,47.94,41000,120.0,60.9,340.0,2406.2,54.4,7603.6
226.57,141.28,248.86,354.89,41000,-39.0,135.8,499.0,1145.7,27.2,3620.3
2029.17,129.6,129.62,287.24,35000,-119.8,49.3,579.8,8503.0,210.0,26869.4
1542.68,47.54,304.56,47.39,41000,-10.6,46.4,470.6,8350.0,196.7,26386.1
395.41,11.78,216.22,269.03,37000,7.1,9.4,452.9,2219.8,52.4,7014.7
147.44,143.61,335.42,224.52,29000,-51.2,134.2,511.2,711.9,17.3,2249.6
237.59,30.3,271.45,77.43,39000,-29.4,7.3,489.4,1224.0,29.1,3867.8
80.37,25.94,153.62,312.25,35000,-24.2,9.4,484.2,416.4,10.0,1315.9
257.5,2.94,269.76,17.64,35000,-0.9,2.8,460.9,1412.2,33.5,4462.6
396.38,78.45,21.96,296.96,37000,6.8,78.2,453.2,2223.6,52.5,7026.7
107.41,54.92,94.89,200.34,31000,-14.6,52.9,474.6,566.6,13.6,1790.4
418.07,49.94,171.25,346.04,29000,-49.7,4.5,509.7,2025.7,49.2,6401.1
577.36,142.1,293.91,228.26,39000,58.6,129.5,401.4,3731.3,86.3,11790.8
287.97,132.99,44.74,348.6,37000,74.1,110.4,385.9,1938.7,44.8,6126.2
174.27,117.34,239.54,292.46,31000,70.8,93.6,389.2,1152.2,26.9,3640.9
237.09,70.45,150.67,140.43,37000,69.3,12.5,390.7,1574.2,36.4,4974.4
185.09,138.73,308.33,281.81,39000,124.1,62.0,335.9,1459.6,33.1,4612.5
141.79,114.72,259.42,21.86,37000,-61.5,96.8,521.5,675.7,16.3,2135.3
81.53,93.28,273.23,51.78,41000,-69.9,61.7,529.9,384.3,9.2,1214.3
80.85,32.73,125.56,224.57,31000,-5.1,32.3,465.1,436.5,10.4,1379.4
461.05,21.38,146.08,34.81,33000,-7.8,19.9,467.8,2479.1,59.1,7834.0
678.42,46.0,145.91,147.68,39000,46.0,1.4,414.0,4233.9,98.3,13379.1
1740.89,108.16,124.14,110.14,39000,105.0,26.2,355.0,12909.1,294.2,40792.7
1103.02,139.76,53.42,297.8,41000,-60.4,126.0,520.4,5310.0,127.2,16779.7
485.37,68.67,54.4,69.93,29000,66.2,18.4,393.8,3160.8,73.9,9988.1
139.8,68.81,23.02,336.47,31000,47.3,50.0,412.7,865.3,20.3,2734.4
210.85,79.8,162.54,198.58,39000,64.5,46.9,395.5,1385.8,32.0,4379.2
238.03,37.44,267.59,262.79,29000,37.3,3.1,422.7,1430.9,33.8,4521.7
408.26,41.94,59.24,31.74,33000,37.2,19.4,422.8,2464.4,57.9,7787.3
1536.61,130.46,247.31,46.6,35000,-122.0,46.1,582.0,6410.0,158.4,20255.5
169.2,30.0,32.38,121.99,39000,0.2,30.0,459.8,936.8,22.1,2960.4
260.71,79.34,149.21,205.81,29000,43.7,66.2,416.3,1594.5,37.6,5038.6
1495.49,121.04,325.66,70.63,39000,-31.3,116.9,491.3,7670.1,182.6,24237.5
159.33,71.25,66.51,129.43,31000,32.4,63.4,427.6,947.3,22.4,2993.5
1545.67,124.34,195.88,65.92,29000,-79.9,95.3,539.9,7000.6,171.8,22122.0
126.19,2.12,188.91,275.24,31000,0.1,2.1,459.9,690.3,16.5,2181.4
1774.99,63.51,135.85,149.78,29000,61.6,15.3,398.4,11410.9,267.3,36058.5
425.04,27.96,127.47,35.98,39000,-0.7,28.0,460.7,2347.9,55.4,7419.3
322.52,8.47,37.73,355.64,37000,6.3,5.7,453.7,1806.8,42.7,5709.5
1149.03,41.97,42.59,188.36,31000,-34.7,23.6,494.7,5776.6,139.4,18254.0
124.8,103.12,201.43,138.42,31000,46.8,91.9,413.2,771.4,18.1,2437.5
697.87,124.7,310.86,173.59,35000,-91.6,84.6,551.6,3103.5,75.9,9807.0
247.56,61.59,162.09,241.65,41000,11.2,60.6,448.8,1414.8,33.1,4470.8
996.12,116.11,272.88,252.15,41000,108.6,41.1,351.4,7501.2,170.1,23703.8
1315.37,34.24,105.12,273.21,29000,-33.5,7.1,493.5,6618.3,159.9,20913.9
215.96,33.63,78.73,86.35,37000,33.3,4.5,426.7,1297.8,30.4,4101.2
114.09,124.96,106.18,359.93,35000,-35.0,120.0,495.0,576.2,13.8,1820.9
2185.72,126.3,324.69,42.39,41000,26.9,123.4,433.1,13011.7,302.8,41116.9
209.89,119.6,18.78,356.17,29000,110.4,46.0,349.6,1561.6,36.0,4934.5
409.42,100.7,197.54,26.76,39000,-99.4,16.1,559.4,1802.7,43.9,5696.6
1493.65,15.87,174.14,172.1,39000,15.9,0.6,444.1,8605.3,201.8,27192.6
428.14,17.52,349.1,56.4,31000,6.8,16.2,453.2,2381.5,56.7,7525.4
1800.89,145.14,328.48,354.88,33000,130.0,64.5,330.0,14344.3,327.4,45328.1
784.2,102.38,39.01,247.7,31000,-89.8,49.2,549.8,3482.9,85.6,11005.9
1755.7,12.72,13.39,122.54,29000,-4.2,12.0,464.2,9482.8,226.9,29965.8
1244.33,33.71,47.73,24.42,39000,31.0,13.3,429.0,7457.7,174.0,23566.3
81.16,43.4,39.58,67.43,33000,38.4,20.3,421.6,491.4,11.5,1552.9
166.7,51.42,79.38,357.3,41000,7.1,50.9,452.9,942.9,22.1,2979.5
1784.4,103.39,188.05,207.42,41000,97.5,34.3,362.5,12982.2,295.4,41023.9
2019.99,87.17,77.73,203.08,35000,-50.4,71.1,510.4,9841.7,237.4,31099.8
2076.31,34.47,199.33,19.39,37000,-34.5,0.0,494.5,10531.4,251.9,33279.3
268.53,57.84,112.2,30.02,29000,7.9,57.3,452.1,1494.8,35.6,4723.7
139.03,20.38,131.27,198.65,29000,7.8,18.8,452.2,773.9,18.4,2445.4
156.24,138.75,151.38,255.2,37000,-33.1,134.7,493.1,795.0,19.0,2512.1
1606.96,46.41,207.86,149.94,41000,24.6,39.3,435.4,9509.7,221.5,30050.6
178.95,132.27,87.68,82.23,37000,131.7,12.5,328.3,1441.9,32.7,4556.5
2374.96,6.17,269.44,193.92,41000,1.5,6.0,458.5,13246.5,310.8,41859.0
1230.21,98.39,121.78,90.93,31000,84.5,50.5,375.5,8467.7,196.6,26757.8
495.69,8.35,290.28,102.93,29000,-8.3,1.1,468.3,2650.3,63.5,8374.9
244.83,86.55,343.31,244.87,31000,-12.7,85.6,472.7,1297.5,31.1,4100.0
2042.96,21.16,116.88,60.97,31000,11.9,17.5,448.1,11512.1,273.5,36378.1
477.77,84.02,247.15,252.15,37000,83.7,7.3,376.3,3308.4,76.2,10454.7
412.95,49.85,299.4,201.81,41000,-6.6,49.4,466.6,2257.2,53.1,7132.7
613.52,136.03,110.94,8.11,35000,-30.2,132.6,490.2,3133.4,75.1,9901.7
451.76,131.96,314.67,283.21,35000,112.6,68.9,347.4,3408.5,78.0,10770.9
598.96,56.95,236.78,184.36,37000,34.7,45.1,425.3,3613.1,84.5,11417.3
106.92,132.66,124.31,207.03,37000,16.8,131.6,443.2,615.3,14.5,1944.3
596.69,109.48,57.41,214.99,41000,-101.2,41.8,561.2,2627.7,63.8,8303.5
186.8,69.65,111.84,120.57,29000,68.8,10.6,391.2,1225.8,28.7,3873.5
144.73,76.34,143.34,189.7,33000,52.7,55.2,407.3,911.3,21.3,2879.8
202.25,71.56,236.94,88.94,29000,-60.7,37.9,520.7,955.8,23.3,3020.4
1014.48,24.79,227.43,231.74,39000,24.7,1.9,435.3,5980.8,139.8,18899.4
96.83,3.79,345.54,110.76,31000,-2.2,3.1,462.2,526.6,12.6,1664.2
147.58,41.93,88.24,52.57,35000,34.1,24.5,425.9,885.8,20.8,2799.2
598.73,62.43,326.44,248.47,33000,13.0,61.1,447.0,3391.9,80.4,10718.4
164.46,25.41,316.17,89.95,29000,-17.6,18.3,477.6,859.6,20.7,2716.2
259.68,9.7,238.6,321.57,35000,1.2,9.6,458.8,1431.7,34.0,4524.1
1032.86,127.25,301.9,200.3,33000,-25.6,124.7,485.6,5318.8,127.6,16807.5
1981.69,109.33,299.62,228.07,33000,34.6,103.7,425.4,11879.0,279.5,37537.7
1596.82,87.59,79.81,0.65,31000,16.5,86.0,443.5,9105.2,216.0,28772.5
2321.07,87.82,228.14,19.66,35000,-77.2,41.9,537.2,10650.2,259.2,33654.7
2101.19,132.42,190.76,177.5,37000,128.9,30.4,331.1,16773.2,380.8,53003.4
277.35,125.82,174.46,109.49,37000,53.2,114.0,406.8,1759.5,40.9,5560.1
797.96,16.99,226.97,251.22,31000,15.5,7.0,444.5,4538.6,107.7,14341.9
2415.94,144.61,58.76,300.27,37000,-69.0,127.1,529.0,11324.5,274.0,35785.3
395.66,146.34,204.68,284.1,31000,26.9,143.8,433.1,2318.0,54.8,7324.8
146.83,76.03,2.95,207.88,41000,-69.0,32.0,529.0,693.5,16.7,2191.4
1768.13,111.53,233.63,284.43,33000,70.5,86.4,389.5,11709.2,272.4,37001.1
552.8,59.44,300.23,341.41,29000,44.7,39.1,415.3,3390.7,79.9,10714.8
709.15,21.99,201.28,316.53,35000,-9.4,19.9,469.4,3808.5,90.6,12034.9
1240.67,113.24,185.71,140.89,35000,80.3,79.8,379.7,8479.1,196.1,26793.9
101.9,51.11,354.96,42.68,37000,34.4,37.8,425.6,614.1,14.4,1940.7
1715.51,33.3,230.55,183.84,35000,22.8,24.2,437.2,9996.4,235.5,31588.5
398.63,65.97,142.63,153.73,33000,64.7,12.7,395.3,2596.6,60.5,8205.4
386.68,44.16,176.26,122.88,31000,26.3,35.4,433.7,2262.2,53.5,7148.6
85.34,102.79,41.83,319.32,31000,13.4,101.9,446.6,482.8,11.5,1525.7
2363.76,132.67,32.39,103.77,35000,42.4,125.7,417.6,14508.5,339.6,45846.8
84.92,94.24,240.21,21.38,39000,-73.4,59.1,533.4,395.6,9.6,1250.0
907.75,132.96,335.63,341.22,37000,132.3,13.0,327.7,7330.2,166.2,23163.5
2224.52,77.22,40.4,291.95,29000,-24.4,73.3,484.4,11436.3,275.5,36138.8
191.84,124.11,217.04,259.08,31000,92.2,83.1,367.8,1351.4,31.3,4270.3
197.31,62.5,350.58,329.45,29000,58.3,22.5,401.7,1256.6,29.5,3970.8
104.07,55.7,228.78,36.15,39000,-54.4,12.2,514.4,505.9,12.1,1598.8
1570.15,94.07,301.13,225.02,37000,22.6,91.3,437.4,9172.4,215.4,28984.9
2403.0,73.74,12.29,200.2,35000,-73.0,10.2,533.0,11127.5,270.5,35162.8
521.44,106.01,19.39,106.51,33000,5.3,105.9,454.7,2896.8,68.8,9153.9
971.73,87.08,233.06,282.47,33000,56.7,66.1,403.3,6187.3,144.6,19551.8
